sample_id,tepname,temperature,tepvalue
1168,rho,262.9242,2.710674e-06
1168,rho,269.9962,2.719101e-06
1168,rho,275.493,2.730337e-06
1168,rho,280.9942,2.735955e-06
1168,rho,285.7133,2.735955e-06
1168,rho,291.9966,2.747191e-06
1168,rho,298.2799,2.758427e-06
1168,rho,304.5632,2.769663e-06
1168,rho,308.4914,2.775281e-06
1168,rho,312.4151,2.786517e-06
1168,rho,317.9207,2.786517e-06
1168,rho,322.6354,2.792135e-06
1168,rho,329.7141,2.792135e-06
1168,rho,333.6334,2.808989e-06
1168,rho,337.566,2.808989e-06
1168,rho,339.9255,2.808989e-06
1168,rho,349.3549,2.820225e-06
1169,rho,3.393511,2.685393e-06
1169,rho,10.46774,2.691011e-06
1169,rho,14.40033,2.691011e-06
1169,rho,21.47456,2.696629e-06
1169,rho,24.62063,2.696629e-06
1169,rho,29.33973,2.696629e-06
1169,rho,37.18722,2.719101e-06
1169,rho,41.90191,2.724719e-06
1169,rho,48.18299,2.738764e-06
1169,rho,57.61457,2.747191e-06
1169,rho,65.46206,2.769663e-06
1169,rho,70.16791,2.786517e-06
1169,rho,78.0154,2.808989e-06
1169,rho,84.28986,2.831461e-06
1169,rho,91.35968,2.842697e-06
1169,rho,96.06552,2.859551e-06
1169,rho,103.1309,2.876404e-06
1169,rho,108.6277,2.88764e-06
1169,rho,112.5514,2.898876e-06
1169,rho,117.2617,2.910112e-06
1169,rho,121.972,2.921348e-06
1169,rho,125.1048,2.938202e-06
1169,rho,132.1746,2.949438e-06
1169,rho,136.8804,2.966292e-06
1169,rho,143.1593,2.983146e-06
1169,rho,148.6473,3.005618e-06
1169,rho,152.5754,3.011236e-06
1169,rho,156.4948,3.02809e-06
1169,rho,164.3511,3.039326e-06
1169,rho,169.0569,3.05618e-06
1169,rho,175.3314,3.078652e-06
1169,rho,177.6909,3.078652e-06
1169,rho,184.7519,3.101124e-06
1169,rho,191.0352,3.11236e-06
1169,rho,196.532,3.123596e-06
1169,rho,202.8153,3.134831e-06
1169,rho,208.3121,3.146067e-06
1169,rho,213.0201,3.160112e-06
1169,rho,217.7326,3.168539e-06
1169,rho,225.5801,3.191011e-06
1169,rho,231.859,3.207865e-06
1169,rho,239.7197,3.213483e-06
1169,rho,245.2165,3.224719e-06
1169,rho,250.7177,3.230337e-06
1169,rho,256.9922,3.252809e-06
1169,rho,262.489,3.264045e-06
1169,rho,267.2036,3.269663e-06
1169,rho,272.7004,3.280899e-06
1169,rho,282.1254,3.297753e-06
1169,rho,285.267,3.303371e-06
1169,rho,288.4131,3.303371e-06
1169,rho,295.4741,3.325843e-06
1169,rho,277.4195,3.280899e-06
1169,rho,299.4066,3.325843e-06
1169,rho,306.4853,3.325843e-06
1169,rho,313.5507,3.342697e-06
1169,rho,321.407,3.353933e-06
1169,rho,326.8994,3.370787e-06
1169,rho,333.1871,3.376404e-06
1169,rho,337.9018,3.382022e-06
1169,rho,341.8299,3.38764e-06
1169,rho,345.7625,3.38764e-06
1170,rho,0.8130287,2.966292e-06
1170,rho,8.66936,2.977528e-06
1170,rho,18.10314,2.983146e-06
1170,rho,25.18621,2.977528e-06
1170,rho,33.04696,2.983146e-06
1170,rho,40.13003,2.977528e-06
1170,rho,44.06262,2.977528e-06
1170,rho,48.78172,2.977528e-06
1170,rho,55.06944,2.983146e-06
1170,rho,63.7167,2.988764e-06
1170,rho,71.58187,2.988764e-06
1170,rho,77.08307,2.994382e-06
1170,rho,84.54835,3.002809e-06
1170,rho,92.01363,3.011236e-06
1170,rho,96.73274,3.011236e-06
1170,rho,103.016,3.022472e-06
1170,rho,110.8812,3.022472e-06
1170,rho,116.378,3.033708e-06
1170,rho,122.6657,3.039326e-06
1170,rho,128.1669,3.044944e-06
1170,rho,135.2367,3.05618e-06
1170,rho,140.7379,3.061798e-06
1170,rho,147.0212,3.073034e-06
1170,rho,154.882,3.078652e-06
1170,rho,160.3832,3.08427e-06
1170,rho,167.453,3.095506e-06
1170,rho,174.5228,3.106742e-06
1170,rho,182.3791,3.117978e-06
1170,rho,188.6668,3.123596e-06
1170,rho,194.168,3.129213e-06
1170,rho,200.4513,3.140449e-06
1170,rho,206.7302,3.157303e-06
1170,rho,213.0135,3.168539e-06
1170,rho,220.4766,3.179775e-06
1170,rho,228.7306,3.185393e-06
1170,rho,235.0183,3.191011e-06
1170,rho,244.4477,3.202247e-06
1170,rho,251.5131,3.219101e-06
1170,rho,255.4457,3.219101e-06
1170,rho,260.1559,3.230337e-06
1170,rho,266.4348,3.247191e-06
1170,rho,271.1495,3.252809e-06
1170,rho,280.5833,3.258427e-06
1170,rho,286.0756,3.275281e-06
1170,rho,291.5768,3.280899e-06
1170,rho,297.8601,3.292135e-06
1170,rho,304.9344,3.297753e-06
1170,rho,308.076,3.303371e-06
1170,rho,317.5054,3.314607e-06
1170,rho,323.7887,3.325843e-06
1170,rho,326.1438,3.331461e-06
1170,rho,334.7911,3.337079e-06
1170,rho,338.7148,3.348315e-06
1170,rho,341.8609,3.348315e-06
1170,rho,348.1442,3.359551e-06
1171,rho,1.330009,3.308989e-06
1171,rho,6.053529,3.303371e-06
1171,rho,11.55473,3.308989e-06
1171,rho,17.06035,3.308989e-06
1171,rho,20.98851,3.314607e-06
1171,rho,26.49413,3.314607e-06
1171,rho,31.99533,3.320225e-06
1171,rho,35.92349,3.325843e-06
1171,rho,39.85166,3.331461e-06
1171,rho,46.13496,3.342697e-06
1171,rho,55.56211,3.356742e-06
1171,rho,50.84964,3.348315e-06
1171,rho,61.83878,3.376404e-06
1171,rho,67.33556,3.38764e-06
1171,rho,76.75609,3.410112e-06
1171,rho,86.17662,3.432584e-06
1171,rho,80.68426,3.41573e-06
1171,rho,92.45108,3.455056e-06
1171,rho,71.25489,3.404494e-06
1171,rho,97.16134,3.466292e-06
1171,rho,104.2179,3.494382e-06
1171,rho,111.2833,3.511236e-06
1171,rho,115.9891,3.52809e-06
1171,rho,124.6187,3.55618e-06
1171,rho,121.4859,3.539326e-06
1171,rho,130.8976,3.573034e-06
1171,rho,137.1721,3.595506e-06
1171,rho,146.5793,3.634831e-06
1171,rho,143.4465,3.617978e-06
1171,rho,150.4943,3.657303e-06
1171,rho,155.2089,3.662921e-06
1171,rho,159.9104,3.685393e-06
1171,rho,164.6206,3.696629e-06
1171,rho,170.8907,3.724719e-06
1171,rho,174.8144,3.735955e-06
1171,rho,181.0933,3.752809e-06
1171,rho,185.7947,3.775281e-06
1171,rho,190.4961,3.797753e-06
1171,rho,193.6334,3.808989e-06
1171,rho,198.3436,3.820225e-06
1171,rho,203.0451,3.842697e-06
1171,rho,208.5419,3.853933e-06
1171,rho,213.2389,3.882022e-06
1171,rho,218.7268,3.904494e-06
1171,rho,222.6461,3.921348e-06
1171,rho,228.9206,3.94382e-06
1171,rho,234.4085,3.966292e-06
1171,rho,240.6918,3.977528e-06
1171,rho,246.9619,4.005618e-06
1171,rho,252.4542,4.022472e-06
1171,rho,257.9444,4.042135e-06
1171,rho,264.2122,4.073034e-06
1171,rho,268.9181,4.089888e-06
1171,rho,275.1969,4.106742e-06
1171,rho,279.1119,4.129213e-06
1171,rho,282.2491,4.140449e-06
1171,rho,287.7414,4.157303e-06
1171,rho,295.5889,4.179775e-06
1171,rho,301.859,4.207865e-06
1171,rho,308.129,4.235955e-06
1171,rho,320.6868,4.269663e-06
1171,rho,315.9765,4.258427e-06
1171,rho,327.7478,4.292135e-06
1171,rho,334.8132,4.308989e-06
1171,rho,341.8653,4.342697e-06
1172,rho,2.461179,2.870787e-06
1172,rho,12.67706,2.882022e-06
1172,rho,18.1871,2.876404e-06
1172,rho,30.75811,2.893258e-06
1172,rho,36.25047,2.910112e-06
1172,rho,26.04785,2.882022e-06
1172,rho,42.52935,2.926966e-06
1172,rho,48.02171,2.94382e-06
1172,rho,51.94104,2.960674e-06
1172,rho,55.86037,2.977528e-06
1172,rho,62.93019,2.988764e-06
1172,rho,69.19802,3.019663e-06
1172,rho,73.11956,3.033708e-06
1172,rho,78.59866,3.067416e-06
1172,rho,83.30893,3.078652e-06
1172,rho,88.01035,3.101124e-06
1172,rho,91.92084,3.129213e-06
1172,rho,97.41321,3.146067e-06
1172,rho,100.5504,3.157303e-06
1172,rho,106.034,3.185393e-06
1172,rho,112.3084,3.207865e-06
1172,rho,118.5785,3.235955e-06
1172,rho,122.4978,3.252809e-06
1172,rho,128.7678,3.280899e-06
1172,rho,135.0335,3.314607e-06
1172,rho,141.6923,3.348315e-06
1172,rho,148.3601,3.370787e-06
1172,rho,156.1943,3.410112e-06
1172,rho,160.1136,3.426966e-06
1172,rho,164.033,3.44382e-06
1172,rho,167.1658,3.460674e-06
1172,rho,152.2705,3.398876e-06
1172,rho,172.6625,3.47191e-06
1172,rho,178.1416,3.505618e-06
1172,rho,184.4117,3.533708e-06
1172,rho,189.9041,3.550562e-06
1172,rho,196.9518,3.589888e-06
1172,rho,195.3876,3.578652e-06
1172,rho,204.7904,3.623596e-06
1172,rho,201.6576,3.606742e-06
1172,rho,208.7053,3.646067e-06
1172,rho,212.6202,3.668539e-06
1172,rho,216.5352,3.691011e-06
1172,rho,222.0231,3.713483e-06
1172,rho,226.7289,3.730337e-06
1172,rho,229.0752,3.747191e-06
1172,rho,234.5676,3.764045e-06
1172,rho,240.0555,3.786517e-06
1172,rho,246.3212,3.820225e-06
1172,rho,250.2361,3.842697e-06
1172,rho,253.3733,3.853933e-06
1172,rho,256.5105,3.865169e-06
1172,rho,259.6389,3.88764e-06
1172,rho,262.7717,3.904494e-06
1172,rho,268.2685,3.91573e-06
1172,rho,275.3295,3.938202e-06
1172,rho,279.2356,3.97191e-06
1172,rho,283.1593,3.983146e-06
1172,rho,285.51,3.994382e-06
1172,rho,287.8563,4.011236e-06
1172,rho,294.1308,4.033708e-06
1172,rho,296.4903,4.033708e-06
1173,rho,3.048337,1.456005e-05
1173,rho,5.1192,1.455694e-05
1173,rho,9.951213,1.454967e-05
1173,rho,13.41072,1.471991e-05
1173,rho,16.17187,1.471575e-05
1173,rho,20.32167,1.488495e-05
1173,rho,25.86012,1.52275e-05
1173,rho,29.99377,1.504585e-05
1173,rho,34.82578,1.503858e-05
1173,rho,37.57886,1.4859e-05
1173,rho,43.78338,1.467423e-05
1173,rho,49.30568,1.466593e-05
1173,rho,57.60527,1.500433e-05
1173,rho,63.13565,1.517145e-05
1173,rho,70.73688,1.533546e-05
1173,rho,74.87861,1.532923e-05
1173,rho,79.71062,1.532196e-05
1173,rho,85.24907,1.566451e-05
1173,rho,91.46973,1.583059e-05
1173,rho,97.0001,1.599772e-05
1173,rho,99.07097,1.59946e-05
1173,rho,105.9738,1.598422e-05
1173,rho,112.8767,1.597384e-05
1173,rho,121.1682,1.613681e-05
1173,rho,126.7067,1.647936e-05
1173,rho,130.1662,1.66496e-05
1173,rho,138.4577,1.681257e-05
1173,rho,144.6703,1.680322e-05
1173,rho,148.1298,1.697346e-05
1173,rho,155.0408,1.713851e-05
1173,rho,159.8809,1.730667e-05
1173,rho,164.0226,1.730044e-05
1173,rho,168.1724,1.746964e-05
1173,rho,171.6238,1.746445e-05
1173,rho,175.0833,1.763468e-05
1173,rho,179.2331,1.780388e-05
1173,rho,185.4457,1.779454e-05
1173,rho,187.5166,1.779143e-05
1173,rho,191.6704,1.804834e-05
1173,rho,197.9032,1.847756e-05
1173,rho,201.3627,1.86478e-05
1173,rho,206.885,1.863949e-05
1173,rho,209.6461,1.863534e-05
1173,rho,213.1057,1.880558e-05
1173,rho,216.5732,1.915124e-05
1173,rho,222.7858,1.91419e-05
1173,rho,225.547,1.913775e-05
1173,rho,231.7596,1.91284e-05
1173,rho,237.298,1.947095e-05
1173,rho,237.298,1.947095e-05
1173,rho,242.8365,1.98135e-05
1173,rho,246.9782,1.980727e-05
1173,rho,249.7393,1.980312e-05
1173,rho,255.2778,2.014567e-05
1173,rho,263.5774,2.048407e-05
1173,rho,267.711,2.030241e-05
1173,rho,275.3042,2.029099e-05
1173,rho,279.454,2.046019e-05
1173,rho,285.6666,2.045085e-05
1173,rho,291.8792,2.044151e-05
1173,rho,293.9662,2.078925e-05
1173,rho,297.4176,2.078406e-05
1173,rho,300.8771,2.095429e-05
1173,rho,305.7172,2.112245e-05
1173,rho,308.4784,2.11183e-05
1173,rho,313.3104,2.111103e-05
1173,rho,317.4521,2.110481e-05
1173,rho,322.2841,2.109754e-05
1173,rho,331.2498,2.090862e-05
1173,rho,338.1607,2.107367e-05
1173,rho,327.1,2.073942e-05
1173,rho,338.851,2.107263e-05
1173,rho,343.683,2.106536e-05
1173,rho,351.2762,2.105394e-05
1173,rho,356.1244,2.139753e-05
1173,rho,359.5839,2.156777e-05
1173,rho,362.345,2.156361e-05
1173,rho,365.8045,2.173385e-05
1173,rho,369.264,2.190409e-05
1173,rho,374.0961,2.189682e-05
1173,rho,380.3086,2.188748e-05
1173,rho,383.752,2.170686e-05
1174,rho,2.543741,1.85959e-05
1174,rho,5.954811,1.771357e-05
1174,rho,10.06424,1.700564e-05
1174,rho,14.86396,1.629667e-05
1174,rho,18.98147,1.576416e-05
1174,rho,21.04425,1.558562e-05
1174,rho,25.86012,1.52275e-05
1174,rho,32.07271,1.521816e-05
1174,rho,38.2853,1.520882e-05
1174,rho,43.81567,1.537594e-05
1174,rho,47.94932,1.519428e-05
1174,rho,52.09912,1.536348e-05
1174,rho,54.86027,1.535933e-05
1174,rho,56.24085,1.535725e-05
1174,rho,59.69228,1.535206e-05
1174,rho,64.53237,1.552022e-05
1174,rho,67.29352,1.551607e-05
1174,rho,73.50611,1.550673e-05
1174,rho,77.65591,1.567593e-05
1174,rho,82.48792,1.566866e-05
1174,rho,91.46973,1.583059e-05
1174,rho,85.24907,1.566451e-05
1174,rho,97.69039,1.599668e-05
1174,rho,101.8563,1.651673e-05
1174,rho,107.3786,1.650843e-05
1174,rho,112.9009,1.650012e-05
1174,rho,119.8038,1.648974e-05
1174,rho,123.9617,1.683437e-05
1174,rho,135.0224,1.716861e-05
1174,rho,132.2613,1.717276e-05
1174,rho,146.0993,1.785371e-05
1174,rho,150.2411,1.784748e-05
1174,rho,142.6237,1.733262e-05
1174,rho,158.5487,1.83613e-05
1174,rho,165.4597,1.852635e-05
1174,rho,173.7754,1.92156e-05
1174,rho,179.2977,1.920729e-05
1174,rho,182.7492,1.92021e-05
1174,rho,187.5812,1.919484e-05
1174,rho,191.0407,1.936507e-05
1174,rho,194.4921,1.935988e-05
1174,rho,198.6338,1.935366e-05
1174,rho,202.7756,1.934743e-05
1174,rho,204.1561,1.934535e-05
1174,rho,211.0631,1.942268e-05
1174,rho,219.3667,1.984879e-05
1174,rho,224.1906,1.96661e-05
1174,rho,229.0307,1.983426e-05
1174,rho,234.553,1.982596e-05
1174,rho,237.3142,1.982181e-05
1174,rho,241.4559,1.981558e-05
1174,rho,244.9154,1.998581e-05
1174,rho,246.304,2.015916e-05
1174,rho,251.1441,2.032732e-05
1174,rho,258.0389,2.014152e-05
1174,rho,262.871,2.013425e-05
1174,rho,265.6402,2.030553e-05
1174,rho,273.2414,2.046953e-05
1174,rho,278.7637,2.046123e-05
1174,rho,287.7455,2.062316e-05
1174,rho,293.9823,2.11401e-05
1174,rho,302.2739,2.130307e-05
1174,rho,306.4156,2.129684e-05
1174,rho,309.8751,2.146708e-05
1174,rho,316.0958,2.163316e-05
1174,rho,319.5553,2.18034e-05
1174,rho,324.3953,2.197156e-05
1174,rho,331.3063,2.21366e-05
1174,rho,336.1383,2.212934e-05
1174,rho,338.8995,2.212519e-05
1174,rho,342.3509,2.212e-05
1174,rho,347.191,2.228816e-05
1174,rho,355.4825,2.245113e-05
1174,rho,358.942,2.262136e-05
1174,rho,363.766,2.243867e-05
1174,rho,371.3833,2.295353e-05
1174,rho,374.8348,2.294834e-05
1174,rho,378.2862,2.294315e-05
1174,rho,383.1263,2.311131e-05
1175,rho,5.902333,6.15733e-05
1175,rho,5.813524,5.964361e-05
1175,rho,5.018281,5.736411e-05
1175,rho,5.595539,5.49071e-05
1175,rho,6.927673,5.385246e-05
1175,rho,8.211365,5.174527e-05
1175,rho,7.456489,5.034289e-05
1175,rho,8.788623,4.928826e-05
1175,rho,9.43047,4.823466e-05
1175,rho,10.75453,4.70046e-05
1175,rho,12.75273,4.542265e-05
1175,rho,14.78323,4.45424e-05
1175,rho,16.10729,4.331234e-05
1175,rho,17.43135,4.208228e-05
1175,rho,19.44569,4.085118e-05
1175,rho,21.81326,3.979499e-05
1175,rho,25.52911,3.803502e-05
1175,rho,27.57575,3.750562e-05
1175,rho,30.97874,3.644787e-05
1175,rho,36.4849,3.608872e-05
1175,rho,38.53154,3.555932e-05
1175,rho,41.96683,3.520328e-05
1175,rho,45.40212,3.484724e-05
1175,rho,50.21799,3.448912e-05
1175,rho,54.34356,3.413204e-05
1175,rho,60.55615,3.412269e-05
1175,rho,66.76874,3.411335e-05
1175,rho,71.60075,3.410609e-05
1175,rho,75.06026,3.427632e-05
1175,rho,77.82141,3.427217e-05
1175,rho,83.35179,3.443929e-05
1175,rho,89.22327,3.451818e-05
1175,rho,95.10282,3.47725e-05
1175,rho,98.55426,3.476731e-05
1175,rho,103.3943,3.493547e-05
1175,rho,105.4652,3.493236e-05
1175,rho,109.6069,3.492613e-05
1175,rho,114.4389,3.491886e-05
1175,rho,119.2831,3.517473e-05
1175,rho,124.8094,3.525414e-05
1175,rho,128.2689,3.542438e-05
1175,rho,133.109,3.559254e-05
1175,rho,135.8782,3.576381e-05
1175,rho,140.7183,3.593197e-05
1175,rho,145.5503,3.592471e-05
1175,rho,149.7001,3.609391e-05
1175,rho,152.4693,3.626518e-05
1175,rho,160.777,3.6779e-05
1175,rho,158.6981,3.660669e-05
1175,rho,162.1495,3.66015e-05
1175,rho,164.9107,3.659735e-05
1175,rho,169.7427,3.659008e-05
1175,rho,173.8925,3.675928e-05
1175,rho,180.1293,3.727622e-05
1175,rho,182.8985,3.744749e-05
1175,rho,189.8175,3.778797e-05
1175,rho,191.8884,3.778485e-05
1175,rho,196.0301,3.777862e-05
1175,rho,199.4816,3.777343e-05
1175,rho,202.2508,3.794471e-05
1175,rho,208.4714,3.811079e-05
1175,rho,214.7002,3.84523e-05
1175,rho,218.85,3.86215e-05
1175,rho,223.682,3.861423e-05
1175,rho,227.8237,3.860801e-05
1175,rho,230.5849,3.860385e-05
1175,rho,236.1072,3.859555e-05
1175,rho,238.1861,3.876786e-05
1175,rho,245.089,3.875748e-05
1175,rho,249.2469,3.910211e-05
1175,rho,255.4756,3.944362e-05
1175,rho,260.3076,3.943635e-05
1175,rho,262.3785,3.943324e-05
1175,rho,267.925,3.995121e-05
1175,rho,272.7409,3.959309e-05
1175,rho,278.9534,3.958375e-05
1175,rho,282.4129,3.975399e-05
1175,rho,285.1822,3.992526e-05
1175,rho,292.0931,4.009031e-05
1175,rho,296.2348,4.008408e-05
1175,rho,299.6863,4.007889e-05
1175,rho,307.994,4.059271e-05
1175,rho,311.4454,4.058752e-05
1175,rho,315.579,4.040587e-05
1175,rho,318.3402,4.040172e-05
1175,rho,319.0305,4.040068e-05
1175,rho,324.5609,4.05678e-05
1175,rho,330.0832,4.05595e-05
1175,rho,335.6055,4.055119e-05
1175,rho,341.8342,4.08927e-05
1175,rho,348.0468,4.088336e-05
1175,rho,354.2513,4.069859e-05
1175,rho,359.7736,4.069029e-05
1175,rho,365.9862,4.068095e-05
1175,rho,370.8182,4.067368e-05
1175,rho,375.6502,4.066641e-05
1175,rho,381.1725,4.065811e-05
1175,rho,381.8628,4.065707e-05
1176,rho,4.630751,4.894364e-05
1176,rho,5.617741,4.788952e-05
1176,rho,6.941801,4.665946e-05
1176,rho,7.912644,4.525449e-05
1176,rho,8.578711,4.472717e-05
1176,rho,9.236705,4.402443e-05
1176,rho,11.25913,4.296876e-05
1176,rho,11.91712,4.226601e-05
1176,rho,14.64598,4.156015e-05
1176,rho,17.35868,4.050344e-05
1176,rho,19.39725,3.979862e-05
1176,rho,21.44389,3.926923e-05
1176,rho,24.86304,3.856233e-05
1176,rho,28.28218,3.785544e-05
1176,rho,33.78833,3.749628e-05
1176,rho,38.61227,3.731359e-05
1176,rho,42.04756,3.695754e-05
1176,rho,48.26015,3.69482e-05
1176,rho,53.08409,3.676551e-05
1176,rho,55.84524,3.676136e-05
1176,rho,58.59832,3.658178e-05
1176,rho,61.35947,3.657763e-05
1176,rho,66.88984,3.674475e-05
1176,rho,71.738,3.708834e-05
1176,rho,76.57001,3.708107e-05
1176,rho,79.34731,3.742777e-05
1176,rho,84.1874,3.759593e-05
1176,rho,86.25826,3.759282e-05
1176,rho,90.40806,3.776202e-05
1176,rho,96.64487,3.827895e-05
1176,rho,102.1672,3.827065e-05
1176,rho,105.6348,3.861631e-05
1176,rho,113.2441,3.895575e-05
1176,rho,115.323,3.912806e-05
1176,rho,116.7116,3.930141e-05
1176,rho,111.1813,3.913429e-05
1176,rho,125.0112,3.96398e-05
1176,rho,120.8614,3.947061e-05
1176,rho,130.5335,3.96315e-05
1176,rho,133.3028,3.980277e-05
1176,rho,136.7704,4.014844e-05
1176,rho,140.2379,4.04941e-05
1176,rho,143.6974,4.066434e-05
1176,rho,149.2359,4.100689e-05
1176,rho,152.6873,4.10017e-05
1176,rho,160.2966,4.134113e-05
1176,rho,162.3756,4.151344e-05
1176,rho,167.2157,4.16816e-05
1176,rho,172.0558,4.184976e-05
1176,rho,176.8958,4.201792e-05
1176,rho,178.9748,4.219024e-05
1176,rho,185.8938,4.253071e-05
1176,rho,192.4677,4.28717e-05
1176,rho,199.7238,4.303623e-05
1176,rho,201.7946,4.303311e-05
1176,rho,206.6347,4.320127e-05
1176,rho,210.0942,4.337151e-05
1176,rho,212.8554,4.336736e-05
1176,rho,216.3149,4.353759e-05
1176,rho,221.8453,4.370472e-05
1176,rho,229.4465,4.386872e-05
1176,rho,230.1449,4.404311e-05
1176,rho,237.0477,4.403273e-05
1176,rho,239.1186,4.402962e-05
1176,rho,243.2603,4.402339e-05
1176,rho,247.4021,4.401716e-05
1176,rho,255.0114,4.43566e-05
1176,rho,253.6146,4.400782e-05
1176,rho,263.2948,4.434414e-05
1176,rho,260.5337,4.434829e-05
1176,rho,266.056,4.433999e-05
1176,rho,271.5783,4.433168e-05
1176,rho,278.4892,4.449673e-05
1176,rho,284.0196,4.466385e-05
1176,rho,288.8677,4.500744e-05
1176,rho,293.6998,4.500017e-05
1176,rho,298.5318,4.499291e-05
1176,rho,304.7444,4.498356e-05
1176,rho,312.3375,4.497215e-05
1176,rho,320.6452,4.548597e-05
1176,rho,327.54,4.530016e-05
1176,rho,334.4348,4.511436e-05
1176,rho,339.9732,4.54569e-05
1176,rho,346.8761,4.544652e-05
1176,rho,351.7081,4.543926e-05
1176,rho,355.8579,4.560846e-05
1176,rho,362.7608,4.559808e-05
1176,rho,368.9653,4.541331e-05
1176,rho,374.4795,4.522958e-05
1176,rho,377.931,4.522439e-05
1176,rho,382.0727,4.521816e-05
1177,rho,4.105971,7.540916e-06
1177,rho,6.176834,7.537801e-06
1177,rho,13.07971,7.527421e-06
1177,rho,19.2923,7.518079e-06
1177,rho,24.13238,7.686239e-06
1177,rho,28.26603,7.504585e-06
1177,rho,36.54949,7.492128e-06
1177,rho,34.47862,7.495242e-06
1177,rho,40.69121,7.4859e-06
1177,rho,43.46043,7.657174e-06
1177,rho,45.53937,7.829487e-06
1177,rho,52.45032,7.994533e-06
1177,rho,55.90983,8.164769e-06
1177,rho,57.98069,8.161655e-06
1177,rho,61.43213,8.156465e-06
1177,rho,64.20135,8.32774e-06
1177,rho,69.05759,8.846753e-06
1177,rho,72.50903,8.841563e-06
1177,rho,75.96046,8.836372e-06
1177,rho,78.72161,8.83222e-06
1177,rho,83.55363,8.824954e-06
1177,rho,85.63256,8.997267e-06
1177,rho,89.79043,9.341891e-06
1177,rho,95.32081,9.509014e-06
1177,rho,99.46253,9.502785e-06
1177,rho,101.5495,9.850524e-06
1177,rho,107.0718,9.84222e-06
1177,rho,109.8411,1.001349e-05
1177,rho,113.3006,1.018373e-05
1177,rho,118.1407,1.035189e-05
1177,rho,123.663,1.034359e-05
1177,rho,127.8208,1.068821e-05
1177,rho,129.2014,1.068614e-05
1177,rho,132.6528,1.068095e-05
1177,rho,138.1832,1.084807e-05
1177,rho,143.0152,1.08408e-05
1177,rho,145.7845,1.101208e-05
1177,rho,151.3148,1.11792e-05
1177,rho,154.0841,1.135047e-05
1177,rho,160.3047,1.151656e-05
1177,rho,163.7642,1.168679e-05
1177,rho,170.6671,1.167641e-05
1177,rho,175.5153,1.202e-05
1177,rho,176.9039,1.219335e-05
1177,rho,184.5051,1.235736e-05
1177,rho,190.0275,1.234905e-05
1177,rho,194.1692,1.234283e-05
1177,rho,200.3979,1.268434e-05
1177,rho,206.6105,1.267499e-05
1177,rho,212.1409,1.284212e-05
1177,rho,215.6004,1.301235e-05
1177,rho,219.7421,1.300612e-05
1177,rho,223.8919,1.317532e-05
1177,rho,225.9708,1.334764e-05
1177,rho,235.651,1.368396e-05
1177,rho,239.8008,1.385315e-05
1177,rho,248.0923,1.401612e-05
1177,rho,233.5802,1.368707e-05
1177,rho,252.226,1.383447e-05
1177,rho,256.3839,1.417909e-05
1177,rho,261.9223,1.452164e-05
1177,rho,266.7624,1.46898e-05
1177,rho,270.2138,1.468461e-05
1177,rho,277.8151,1.484862e-05
1177,rho,281.9568,1.484239e-05
1177,rho,286.0985,1.483616e-05
1177,rho,292.3192,1.500225e-05
1177,rho,297.8415,1.499394e-05
1177,rho,304.7605,1.533442e-05
1177,rho,307.5217,1.533027e-05
1177,rho,311.6715,1.549946e-05
1177,rho,315.131,1.56697e-05
1177,rho,318.5824,1.566451e-05
1177,rho,320.6533,1.56614e-05
1177,rho,328.2545,1.58254e-05
1177,rho,333.0865,1.581814e-05
1177,rho,336.538,1.581295e-05
1177,rho,337.2363,1.598734e-05
1177,rho,342.0683,1.598007e-05
1177,rho,346.9003,1.59728e-05
1177,rho,350.3598,1.614304e-05
1177,rho,355.8821,1.613474e-05
1177,rho,361.4125,1.630186e-05
1177,rho,364.864,1.629667e-05
1177,rho,370.4024,1.663922e-05
1177,rho,376.615,1.662987e-05
1177,rho,386.2952,1.696619e-05
1178,rho,6.370598,1.174804e-05
1178,rho,11.88483,1.156431e-05
1178,rho,16.02655,1.155808e-05
1178,rho,20.17635,1.172728e-05
1178,rho,24.31807,1.172105e-05
1178,rho,27.07922,1.17169e-05
1178,rho,33.9821,1.170652e-05
1178,rho,37.44161,1.187675e-05
1178,rho,44.36871,1.239265e-05
1178,rho,49.20072,1.238538e-05
1178,rho,54.04081,1.255354e-05
1178,rho,58.1906,1.272274e-05
1178,rho,63.03876,1.306633e-05
1178,rho,65.79991,1.306218e-05
1178,rho,71.33836,1.340473e-05
1178,rho,77.5671,1.374624e-05
1178,rho,79.63796,1.374312e-05
1178,rho,83.10554,1.408879e-05
1178,rho,85.87477,1.426006e-05
1178,rho,87.94563,1.425695e-05
1178,rho,92.78572,1.442511e-05
1178,rho,100.395,1.476454e-05
1178,rho,102.474,1.493685e-05
1178,rho,107.314,1.510501e-05
1178,rho,112.8606,1.562299e-05
1178,rho,116.3201,1.579323e-05
1178,rho,119.7715,1.578804e-05
1178,rho,124.6035,1.578077e-05
1178,rho,127.3728,1.595204e-05
1178,rho,130.142,1.612332e-05
1178,rho,137.7594,1.663818e-05
1178,rho,141.9092,1.680738e-05
1178,rho,146.7412,1.680011e-05
1178,rho,153.6602,1.714058e-05
1178,rho,159.897,1.765752e-05
1178,rho,165.4193,1.764922e-05
1178,rho,168.1885,1.782049e-05
1178,rho,175.7978,1.815993e-05
1178,rho,177.8687,1.815681e-05
1178,rho,184.7877,1.849728e-05
1178,rho,189.6278,1.866544e-05
