sample_id,tepname,temperature,tepvalue
1069,kappa,672.5796,1.875
1069,kappa,723.0813,1.983645
1069,kappa,772.3549,2.221963
1069,kappa,823.2238,2.446262
1072,kappa,421.7147,1.135514
1072,kappa,472.6431,1.135514
1072,kappa,521.9707,1.170561
1072,kappa,572.0884,1.226636
1072,kappa,622.9964,1.303738
1072,kappa,673.8708,1.507009
1072,kappa,723.2114,1.492991
1072,kappa,772.459,1.829439
1072,kappa,822.5638,1.934579
1078,kappa,290.5013,0.8862137
1078,kappa,353.8259,0.8521084
1078,kappa,401.3193,0.8080108
1078,kappa,458.3113,0.8384271
1078,kappa,501.5831,0.8543194
1078,kappa,552.2427,0.9955536
1078,kappa,608.1794,1.312958
1078,kappa,656.7282,1.592983
1094,kappa,299.154,0.7502017
1094,kappa,377.3566,0.7601375
1094,kappa,420.7645,0.7438306
1094,kappa,450.9195,0.7663362
1094,kappa,478.739,0.778044
1094,kappa,497.8646,0.7858699
1094,kappa,520.4901,0.8081065
1094,kappa,546.6528,0.8661838
1094,kappa,571.8308,1.024226
1094,kappa,584.0931,1.081807
1094,kappa,603.4048,1.196782
1104,kappa,292.2388,1.24649
1104,kappa,370.7947,1.418625
1104,kappa,471.0076,1.610706
1104,kappa,567.3538,1.763157
1104,kappa,669.6693,1.889245
1104,kappa,868.4871,2.088577
1104,kappa,968.9083,2.175049
1104,kappa,1071.328,2.248332
1104,kappa,1171.814,2.301801
1103,kappa,290.0386,2.361987
1103,kappa,365.2096,2.250272
1103,kappa,467.499,2.389561
1103,kappa,566.0389,2.429815
1103,kappa,668.6277,2.417291
1103,kappa,865.5384,2.583607
1103,kappa,968.1662,2.551281
1103,kappa,1064.734,2.591523
1103,kappa,1167.153,2.664806
1105,kappa,294.4585,1.121092
1105,kappa,367.9892,0.8410492
1105,kappa,470.6756,0.7790207
1105,kappa,569.515,0.6674619
1105,kappa,670.3593,0.5394147
1105,kappa,871.6117,0.5044394
1105,kappa,972.4364,0.3862931
1105,kappa,1073.079,0.3605547
1105,kappa,1171.671,0.3744068
1106,kappa,300.5025,2.3254
1106,kappa,318.593,2.35849
1106,kappa,326.1307,2.270709
1106,kappa,371.3568,2.294129
1106,kappa,418.0905,2.462774
1106,kappa,476.8844,2.410807
1106,kappa,517.5879,2.599778
1106,kappa,576.3819,2.568261
1106,kappa,620.1005,2.716394
1106,kappa,674.3719,2.705234
1106,kappa,722.6131,2.82074
1106,kappa,773.8693,2.821788
1106,kappa,822.1106,2.749155
1106,kappa,873.3668,2.697033
1106,kappa,917.0854,2.702017
1106,kappa,972.8643,2.694978
1106,kappa,1024.121,2.712386
1106,kappa,1069.347,2.696951
1106,kappa,1123.618,2.714421
1106,kappa,1170.352,2.694927
1107,kappa,297.4874,1.818181
1107,kappa,318.593,1.802253
1107,kappa,323.1156,1.855515
1107,kappa,372.8643,1.791092
1107,kappa,421.1055,1.853429
1107,kappa,475.3769,1.797279
1107,kappa,523.6181,1.875975
1107,kappa,571.8593,1.872872
1107,kappa,621.608,1.914789
1107,kappa,669.8492,1.923955
1107,kappa,721.1055,1.953633
1107,kappa,770.8543,1.9751
1107,kappa,822.1106,1.992509
1107,kappa,873.3668,1.919937
1107,kappa,926.1307,1.867846
1107,kappa,975.8794,1.872954
1107,kappa,1022.613,1.865729
1107,kappa,1073.869,1.883138
1107,kappa,1123.618,1.884155
1107,kappa,1173.367,1.901532
1108,kappa,295.9799,1.936759
1108,kappa,324.6231,1.965975
1108,kappa,371.3568,1.868771
1108,kappa,473.8693,1.821788
1108,kappa,574.8744,1.819763
1108,kappa,674.3719,1.883148
1108,kappa,770.8543,1.905571
1108,kappa,873.3668,1.793148
1108,kappa,975.8794,1.746164
1108,kappa,1022.613,1.75939
1110,kappa,310.687,7.761057
1110,kappa,383.9695,6.584999
1110,kappa,486.2595,6.090906
1110,kappa,580.916,5.803314
1110,kappa,677.0992,5.626802
1110,kappa,770.229,5.624955
1110,kappa,874.0458,5.559403
1110,kappa,970.229,5.620986
1110,kappa,1074.046,5.745911
1111,kappa,312.2137,6.57055
1111,kappa,387.0229,5.124621
1111,kappa,483.2061,4.408427
1111,kappa,582.4427,3.962014
1111,kappa,677.0992,3.610929
1111,kappa,774.8092,3.482007
1111,kappa,872.5191,3.194354
1111,kappa,970.229,3.017812
1111,kappa,1074.046,2.745911
1112,kappa,312.2137,1.205471
1112,kappa,385.4962,1.442112
1112,kappa,486.2595,1.662335
1112,kappa,579.3893,1.819217
1112,kappa,677.0992,2.007755
1112,kappa,774.8092,2.164546
1112,kappa,874.0458,2.353053
1112,kappa,973.2824,2.605053
1112,kappa,1075.573,2.983976
1113,kappa,427.9283,1.862164
1113,kappa,475.7459,1.794365
1113,kappa,526.5946,1.754047
1113,kappa,575.7766,1.80374
1113,kappa,628.6758,1.790909
1113,kappa,675.6765,1.773115
1113,kappa,727.8895,1.850289
1114,kappa,424.9096,1.238433
1114,kappa,474.9208,1.24187
1114,kappa,524.8136,1.209058
1114,kappa,575.7276,1.18874
1114,kappa,626.8703,1.23842
1114,kappa,674.0344,1.270626
1114,kappa,726.0104,1.275301
1115,kappa,426.4904,1.122173
1115,kappa,473.4993,1.106879
1115,kappa,525.3773,1.081555
1115,kappa,575.4416,1.101242
1115,kappa,625.4978,1.118429
1115,kappa,674.688,1.170622
1115,kappa,725.6673,1.170303
1116,kappa,425.4447,1.102179
1116,kappa,473.5319,1.116879
1116,kappa,525.4181,1.094054
1116,kappa,572.5414,1.11376
1116,kappa,626.6334,1.165922
1116,kappa,674.7451,1.188121
1116,kappa,724.7196,1.180309
1134,kappa,334.3348,3.451286
1134,kappa,375.1073,3.299876
1134,kappa,428.7554,3.11922
1134,kappa,482.4034,2.999572
1134,kappa,534.9785,2.940938
1134,kappa,587.5536,2.922091
1134,kappa,636.9099,2.961617
1134,kappa,685.1931,3.051547
1134,kappa,733.4764,3.191874
1134,kappa,780.6867,3.395868
1136,kappa,323.6052,3.737815
1136,kappa,368.6695,3.504154
1136,kappa,421.2446,3.291674
1136,kappa,471.6738,3.15878
1136,kappa,518.8841,3.089564
1136,kappa,570.3863,3.089291
1136,kappa,617.5966,3.131481
1136,kappa,666.9528,3.229362
1136,kappa,715.2361,3.356427
1136,kappa,766.7382,3.51
1135,kappa,322.5322,3.851879
1135,kappa,365.4506,3.573137
1135,kappa,415.8798,3.344752
1135,kappa,468.4549,3.206543
1135,kappa,514.5923,3.132027
1135,kappa,565.0215,3.115845
1135,kappa,613.3047,3.152724
1135,kappa,662.6609,3.232037
1135,kappa,710.9442,3.369712
1135,kappa,761.3734,3.555121
1137,kappa,323.6052,3.782908
1137,kappa,366.5236,3.535996
1137,kappa,414.8069,3.326191
1137,kappa,464.1631,3.195955
1137,kappa,513.5193,3.142643
1137,kappa,561.8026,3.142387
1137,kappa,611.1588,3.195175
1137,kappa,660.515,3.290404
1137,kappa,709.8712,3.422768
1137,kappa,760.3004,3.576347
1138,kappa,324.6781,3.589268
1138,kappa,364.3777,3.376856
1138,kappa,413.7339,3.188265
1138,kappa,465.2361,3.065976
1138,kappa,513.5193,3.004712
1138,kappa,562.8755,3.00445
1138,kappa,613.3047,3.049275
1138,kappa,660.515,3.123295
1138,kappa,710.9442,3.237086
1138,kappa,760.3004,3.342925
1140,kappa,276.384,1.731894
1140,kappa,294.5295,1.695792
1140,kappa,314.7138,1.666829
1140,kappa,336.9223,1.637836
1140,kappa,365.218,1.615925
1140,kappa,395.567,1.608322
1140,kappa,421.8965,1.615113
1140,kappa,446.1873,1.614765
1140,kappa,476.5653,1.621497
1140,kappa,502.8804,1.62112
1140,kappa,529.2099,1.627911
1140,kappa,563.6219,1.627418
1140,kappa,591.9901,1.641348
1140,kappa,630.436,1.633628
1140,kappa,676.9934,1.632961
1140,kappa,719.4733,1.618015
1140,kappa,767.9823,1.581477
1140,kappa,806.3847,1.552253
1140,kappa,856.976,1.544359
1140,kappa,891.3734,1.536697
1140,kappa,933.8968,1.543256
1140,kappa,970.362,1.55707
1140,kappa,1004.847,1.592418
1140,kappa,1045.447,1.649184
1140,kappa,1077.98,1.720402
1140,kappa,1100.363,1.777429
1140,kappa,1124.842,1.870268
1140,kappa,1147.254,1.941631
1140,kappa,1169.738,2.048836
1139,kappa,280.0697,1.55263
1139,kappa,306.2831,1.502075
1139,kappa,336.574,1.465798
1139,kappa,372.9377,1.429435
1139,kappa,407.3206,1.414605
1139,kappa,445.752,1.399717
1139,kappa,478.1107,1.384916
1139,kappa,522.6293,1.377109
1139,kappa,559.022,1.355082
1139,kappa,595.4292,1.340223
1139,kappa,645.9914,1.317993
1139,kappa,690.4955,1.303018
1139,kappa,726.8882,1.280991
1139,kappa,771.3633,1.25168
1139,kappa,799.659,1.229769
1139,kappa,836.0517,1.207741
1139,kappa,874.4976,1.200022
1139,kappa,908.9095,1.199528
1139,kappa,955.4959,1.213197
1139,kappa,998.0628,1.241261
1139,kappa,1028.528,1.291003
1139,kappa,1054.944,1.340804
1139,kappa,1081.419,1.419277
1139,kappa,1101.792,1.483501
1139,kappa,1126.242,1.562004
1139,kappa,1144.635,1.647762
1139,kappa,1167.148,1.769303
1147,kappa,301.8375,1.729164
1147,kappa,314.1673,1.718472
1147,kappa,351.0727,1.664674
1147,kappa,394.206,1.621821
1147,kappa,438.9277,1.589849
1147,kappa,491.3819,1.557982
1147,kappa,536.0826,1.520579
1147,kappa,587.0532,1.504982
1147,kappa,641.0958,1.483996
1147,kappa,696.8948,1.517333
1147,kappa,749.2545,1.46103
1147,kappa,798.6681,1.442696
1147,kappa,851.2482,1.44341
1147,kappa,899.1889,1.44406
1147,kappa,956.5448,1.480133
1147,kappa,972.083,1.499349
1147,kappa,993.8281,1.524078
1148,kappa,298.0727,1.555358
1148,kappa,308.8141,1.533784
1148,kappa,347.2975,1.488152
1148,kappa,385.7703,1.439806
1148,kappa,433.5536,1.399731
1148,kappa,482.8937,1.362391
1148,kappa,530.7189,1.333176
1148,kappa,583.2151,1.312169
1148,kappa,634.1857,1.296572
1148,kappa,688.5641,1.362468
1148,kappa,740.8398,1.284445
1148,kappa,790.138,1.236245
1148,kappa,844.1911,1.217975
1148,kappa,899.9376,1.237736
1148,kappa,943.3963,1.27905
1148,kappa,968.2658,1.311967
1148,kappa,993.1458,1.347598
1149,kappa,297.9153,1.514631
1149,kappa,314.874,1.501287
1149,kappa,348.6865,1.447447
1149,kappa,393.3138,1.39104
1149,kappa,437.9726,1.342777
1149,kappa,487.3022,1.302723
1149,kappa,535.1274,1.273508
1149,kappa,584.4991,1.244314
1149,kappa,636.9532,1.212446
1149,kappa,686.7133,1.28371
1149,kappa,739.1464,1.246413
1149,kappa,794.6095,1.192867
1149,kappa,843.9077,1.144668
1149,kappa,893.4893,1.169775
1149,kappa,943.2388,1.238324
1149,kappa,994.7553,1.36391
1150,kappa,307.3971,1.167249
1150,kappa,327.3857,1.137656
1150,kappa,375.0955,1.078575
1150,kappa,427.4656,1.024987
1150,kappa,475.2803,0.9930572
1150,kappa,527.7135,0.9557599
1150,kappa,572.4667,0.931933
1150,kappa,626.4988,0.9082321
1150,kappa,675.8705,0.8790381
1150,kappa,775.0862,0.9428283
1150,kappa,826.2247,0.9706718
1150,kappa,875.7853,0.9903491
1150,kappa,924.1773,1.107748
1150,kappa,977.5132,1.303947
1150,kappa,996.4172,1.393797
1150,kappa,1015.426,1.510797
1151,kappa,299.5073,1.126418
1151,kappa,314.8565,1.096762
1151,kappa,374.9275,1.035134
1151,kappa,425.7932,0.9923854
1151,kappa,478.2473,0.9605183
1151,kappa,530.7434,0.9395114
1151,kappa,570.8783,0.9210517
1151,kappa,671.3255,0.9034108
1151,kappa,725.6935,0.9665922
1151,kappa,823.5726,1.084663
1151,kappa,871.7337,1.14233
1151,kappa,924.7441,1.254362
1151,kappa,974.945,1.439659
1151,kappa,1014.436,1.654675
1153,kappa,396.8483,4.820068
1153,kappa,392.8804,4.719619
1153,kappa,389.7018,4.652683
1153,kappa,384.1286,4.569102
1153,kappa,379.3446,4.519034
1153,kappa,373.7767,4.418674
1153,kappa,367.4034,4.335138
1153,kappa,363.4248,4.268246
1153,kappa,356.2355,4.235091
1153,kappa,351.4622,4.151466
1153,kappa,345.0675,4.135045
1153,kappa,339.4888,4.068243
1153,kappa,336.3049,4.018085
1153,kappa,329.9155,3.984886
1153,kappa,323.5369,3.918128
1153,kappa,318.7529,3.86806
1153,kappa,310.7742,3.801392
1153,kappa,301.9902,3.751548
1153,kappa,297.1955,3.735038
1153,kappa,288.4061,3.701972
1153,kappa,282.8274,3.63517
1153,kappa,275.638,3.602015
1153,kappa,271.638,3.602239
1153,kappa,262.8539,3.552395
1153,kappa,256.4645,3.519195
1153,kappa,249.2698,3.502819
1153,kappa,242.8804,3.469619
1153,kappa,233.299,3.41143
1153,kappa,226.9016,3.403399
1153,kappa,220.5122,3.370199
1153,kappa,214.1228,3.336999
1153,kappa,209.3228,3.337268
1153,kappa,201.3334,3.304158
1153,kappa,197.3279,3.32116
1153,kappa,190.9439,3.271182
1153,kappa,184.5492,3.254761
1153,kappa,182.1438,3.271674
1153,kappa,177.3437,3.271942
1153,kappa,170.9382,3.289079
1153,kappa,167.7489,3.2557
1153,kappa,160.5487,3.256103
1153,kappa,154.9486,3.256416
1153,kappa,150.9486,3.25664
1153,kappa,146.9646,3.206527
1153,kappa,142.1484,3.257132
1153,kappa,137.3537,3.240622
1153,kappa,130.1321,3.30814
1153,kappa,126.9589,3.224425
1153,kappa,118.1587,3.224917
1153,kappa,110.9586,3.225319
1153,kappa,106.9478,3.259101
1153,kappa,100.5638,3.209122
1153,kappa,94.16902,3.192701
1153,kappa,88.58503,3.142678
1153,kappa,81.3849,3.143081
1153,kappa,74.99553,3.109881
1153,kappa,67.8115,3.059947
1153,kappa,63.82754,3.009835
1153,kappa,59.0543,2.926209
1153,kappa,55.88109,2.842494
1153,kappa,51.10248,2.775647
1153,kappa,44.73458,2.675332
1153,kappa,41.57211,2.558059
1153,kappa,37.60425,2.45761
1153,kappa,35.23106,2.37385
1153,kappa,32.05248,2.306914
1153,kappa,26.51144,2.12266
1153,kappa,28.88463,2.20642
1153,kappa,25.75438,1.988474
1153,kappa,21.80263,1.837688
1153,kappa,20.22944,1.753884
1153,kappa,19.45628,1.670034
1153,kappa,17.89383,1.552672
1153,kappa,16.33139,1.43531
1153,kappa,16.3475,1.384973
1153,kappa,16.37434,1.301079
1153,kappa,14.00651,1.200541
1153,kappa,13.23872,1.099912
1153,kappa,11.67627,0.98255
1154,kappa,397.7557,1.984447
1154,kappa,395.3556,1.984581
1154,kappa,389.777,1.917779
1154,kappa,383.3715,1.934916
1154,kappa,372.9874,1.885161
1154,kappa,366.5873,1.885519
1154,kappa,359.3979,1.852364
1154,kappa,351.3978,1.852812
1154,kappa,343.4138,1.802923
1154,kappa,339.4191,1.786368
1154,kappa,333.8189,1.786681
1154,kappa,8.71246,0.2444608
1154,kappa,10.26417,0.3953807
1154,kappa,13.43738,0.4790958
1154,kappa,18.19988,0.5962791
1154,kappa,19.77843,0.6633049
1154,kappa,22.95701,0.7302413
1154,kappa,26.1517,0.7468411
1154,kappa,30.13566,0.7969539
1154,kappa,33.32498,0.8303325
1154,kappa,36.5143,0.8637112
1154,kappa,38.91434,0.863577
1154,kappa,44.49834,0.9136002
1154,kappa,48.49304,0.9301553
1154,kappa,50.89308,0.9300211
1154,kappa,54.88778,0.9465762
1154,kappa,58.08247,0.9631761
1154,kappa,61.28253,0.9629971
1154,kappa,64.47185,0.9963758
1154,kappa,68.47192,0.9961521
1154,kappa,70.86659,1.012797
1154,kappa,80.45603,1.045817
1154,kappa,84.45073,1.062372
1154,kappa,90.05083,1.062059
1154,kappa,96.45094,1.061701
1154,kappa,102.8403,1.094901
1154,kappa,108.4297,1.128145
1154,kappa,112.4298,1.127922
1154,kappa,119.2245,1.14432
1154,kappa,126.0139,1.177498
1154,kappa,130.0086,1.194053
1154,kappa,136.398,1.227252
1154,kappa,144.3874,1.260363
1154,kappa,147.5874,1.260184
1154,kappa,153.1822,1.276649
1154,kappa,158.7823,1.276336
1154,kappa,163.577,1.292846
1154,kappa,171.561,1.342735
1154,kappa,176.3504,1.376025
1154,kappa,181.1504,1.375756
1154,kappa,189.1506,1.375309
1154,kappa,194.7453,1.391774
1154,kappa,203.524,1.458397
1154,kappa,208.3133,1.491687
1154,kappa,213.9081,1.508152
1154,kappa,221.1028,1.524528
1154,kappa,226.7029,1.524215
1154,kappa,231.4923,1.557504
1154,kappa,241.8817,1.59048
1154,kappa,247.4711,1.623725
1154,kappa,256.2659,1.640011
1154,kappa,261.8606,1.656477
1154,kappa,267.4607,1.656164
1154,kappa,272.2608,1.655895
1154,kappa,277.8502,1.68914
1154,kappa,282.6502,1.688871
1154,kappa,289.845,1.705248
1154,kappa,296.2344,1.738447
1154,kappa,303.4291,1.754823
1154,kappa,310.6185,1.787978
1154,kappa,317.0186,1.78762
1154,kappa,323.4134,1.804041
1154,kappa,326.6135,1.803862
1155,kappa,399.0926,2.80652
1155,kappa,393.5301,2.689381
1155,kappa,386.3514,2.622669
1155,kappa,378.3835,2.522443
1155,kappa,371.2102,2.438952
1155,kappa,364.0316,2.372239
1155,kappa,355.2475,2.322395
1155,kappa,346.4635,2.272551
1155,kappa,340.0848,2.205793
1155,kappa,332.8847,2.206196
1155,kappa,326.5114,2.12266
1155,kappa,320.9274,2.072637
1155,kappa,316.1327,2.056126
1155,kappa,309.7487,2.006148
1155,kappa,303.354,1.989727
1155,kappa,293.7538,1.990264
1155,kappa,288.9537,1.990532
1155,kappa,284.159,1.974022
1155,kappa,277.775,1.924043
1155,kappa,268.1856,1.891023
1155,kappa,262.5908,1.874557
1155,kappa,256.1961,1.858136
1155,kappa,249.7906,1.875273
1155,kappa,241.7958,1.858942
1155,kappa,233.7957,1.859389
1155,kappa,228.1902,1.876481
1155,kappa,224.1901,1.876705
1155,kappa,211.3899,1.877421
1155,kappa,204.2113,1.810708
1155,kappa,192.995,1.861671
1155,kappa,184.9894,1.878897
1155,kappa,172.9731,1.929905
1155,kappa,163.3676,1.947221
1155,kappa,152.1674,1.947847
1155,kappa,140.9511,1.99881
1155,kappa,132.1455,2.016081
1155,kappa,123.3293,2.066909
1155,kappa,115.3184,2.100915
1155,kappa,107.3075,2.13492
1155,kappa,103.3074,2.135143
1155,kappa,96.11805,2.101988
1155,kappa,85.71787,2.10257
1155,kappa,76.91771,2.103062
1155,kappa,70.52833,2.069863
1155,kappa,61.74965,2.003239
1155,kappa,56.97104,1.936393
1155,kappa,51.38168,1.903148
1155,kappa,48.19773,1.852991
1155,kappa,46.60844,1.819522
1155,kappa,41.03519,1.735942
1155,kappa,39.45127,1.685695
1155,kappa,37.87271,1.618669
1155,kappa,34.6995,1.534954
1155,kappa,32.29946,1.535088
1155,kappa,29.92089,1.468107
1155,kappa,28.34234,1.401081
1155,kappa,26.75842,1.350834
1155,kappa,25.17987,1.283808
1155,kappa,23.60669,1.200004
1155,kappa,21.22812,1.133023
1155,kappa,18.86029,1.032484
1155,kappa,17.27637,0.9822368
1155,kappa,16.5032,0.8983874
1155,kappa,14.13538,0.7978487
1157,kappa,401.8416,1.715762
1157,kappa,393.4495,1.691064
1157,kappa,388.2629,1.649408
1157,kappa,384.2628,1.649631
1157,kappa,377.8734,1.616432
1157,kappa,371.4841,1.583232
1157,kappa,368.2786,1.60019
1157,kappa,363.4839,1.583679
1157,kappa,355.4891,1.567348
1157,kappa,345.8997,1.534327
1157,kappa,341.105,1.517817
1157,kappa,329.1262,1.451373
1157,kappa,321.9261,1.451775
1157,kappa,313.9367,1.418665
1157,kappa,304.3473,1.385644
1157,kappa,297.9579,1.352445
1157,kappa,288.3631,1.336203
1157,kappa,278.7737,1.303182
1157,kappa,270.7896,1.253293
1157,kappa,265.2056,1.20327
1157,kappa,10.36081,0.09336185
1157,kappa,15.14479,0.1434299
1157,kappa,16.73945,0.1601192
1157,kappa,18.33411,0.1768085
1157,kappa,19.92877,0.1934979
1157,kappa,22.32881,0.1933636
1157,kappa,27.91817,0.2266081
1157,kappa,30.31285,0.2432527
1157,kappa,32.70752,0.2598973
1157,kappa,39.08616,0.3266546
1157,kappa,43.07549,0.3599885
1157,kappa,47.07556,0.3597648
1157,kappa,49.47024,0.3764094
1157,kappa,60.64359,0.4596771
1157,kappa,55.05423,0.4264327
1157,kappa,65.44368,0.4594087
1157,kappa,72.63307,0.4925636
1157,kappa,75.03311,0.4924294
1157,kappa,77.43315,0.4922952
1157,kappa,80.63321,0.4921162
1157,kappa,84.61717,0.5422289
1157,kappa,90.21727,0.5419157
1157,kappa,92.61732,0.5417815
1157,kappa,94.21198,0.5584708
1157,kappa,104.6014,0.5914468
1157,kappa,107.8015,0.5912679
1157,kappa,111.0015,0.5910889
1157,kappa,112.5962,0.6077782
1157,kappa,115.7963,0.6075992
1157,kappa,121.3802,0.6576225
1157,kappa,124.5803,0.6574435
1157,kappa,128.575,0.6739986
1157,kappa,138.1644,0.7070194
1157,kappa,99.00669,0.5749812
1157,kappa,144.5592,0.7234402
1157,kappa,148.5593,0.7232165
1157,kappa,154.1459,0.7648504
1157,kappa,160.538,0.7896607
1157,kappa,165.3273,0.8229499
1157,kappa,170.9167,0.8561943
1157,kappa,178.8954,0.9228622
1157,kappa,182.8954,0.9226384
1157,kappa,185.2955,0.9225042
1157,kappa,192.4849,0.9556592
1157,kappa,204.4744,0.9885457
1157,kappa,198.8904,0.9385224
1157,kappa,214.0584,1.038345
1157,kappa,218.8531,1.054856
1157,kappa,224.4425,1.0881
1157,kappa,227.6372,1.1047
1157,kappa,231.6319,1.121255
1157,kappa,235.6158,1.171368
1157,kappa,240.4106,1.187878
1157,kappa,244.4106,1.187654
1157,kappa,247.6107,1.187475
1157,kappa,251.6,1.220809
1157,kappa,259.6002,1.220362
1158,kappa,2.247915,0.4461646
1158,kappa,2.188853,0.6307316
1158,kappa,2.956652,0.7313598
1158,kappa,2.924437,0.8320328
1158,kappa,3.643913,1.08367
1158,kappa,3.606329,1.201122
1158,kappa,4.470774,0.9997315
1158,kappa,5.141926,1.402379
1158,kappa,3.590221,1.251459
1158,kappa,4.293589,1.553433
1158,kappa,4.223789,1.771557
1158,kappa,4.170097,1.939346
1158,kappa,4.932527,2.056753
1158,kappa,6.468125,2.258009
1158,kappa,7.209078,2.442531
1158,kappa,6.355371,2.610364
1158,kappa,6.333894,2.67748
1158,kappa,6.237248,2.979499
1158,kappa,7.864123,2.895515
1158,kappa,6.962093,3.214357
1158,kappa,6.124494,3.331854
1158,kappa,8.492322,3.432393
1158,kappa,8.454737,3.549844
1158,kappa,9.222536,3.650472
1158,kappa,9.174213,3.801482
1158,kappa,9.120521,3.96927
1158,kappa,9.093675,4.053164
1158,kappa,9.002398,4.338404
1158,kappa,9.050721,4.187395
1158,kappa,8.975552,4.422298
1158,kappa,9.727243,4.573263
1158,kappa,9.689659,4.690715
1158,kappa,10.44672,4.824901
1158,kappa,12.00379,4.959042
1158,kappa,11.16083,5.093317
1158,kappa,12.7179,5.227458
1158,kappa,12.68569,5.328131
1158,kappa,12.63199,5.495919
1158,kappa,14.99982,5.596458
1158,kappa,14.9515,5.747468
1158,kappa,15.74077,5.78098
1158,kappa,17.30859,5.881564
1158,kappa,19.67105,5.998881
1158,kappa,21.23886,6.099465
1158,kappa,25.25504,6.048905
1158,kappa,26.0819,5.964966
1158,kappa,27.70877,5.880982
1158,kappa,29.35176,5.746662
1158,kappa,30.18935,5.629166
1158,kappa,31.03232,5.49489
1158,kappa,32.6592,5.410907
1158,kappa,34.29144,5.310144
1158,kappa,35.92369,5.209382
1158,kappa,36.75592,5.108664
1158,kappa,39.1828,5.024636
1158,kappa,40.0043,4.957476
1158,kappa,40.83653,4.856758
1158,kappa,42.47951,4.722438
1158,kappa,44.10638,4.638454
1158,kappa,44.1386,4.537781
1158,kappa,45.78158,4.403461
1158,kappa,48.21921,4.285875
1158,kappa,49.84608,4.201892
1158,kappa,51.4837,4.084351
1158,kappa,52.31056,4.000412
1158,kappa,52.33203,3.933296
1158,kappa,55.16967,3.815688
1158,kappa,59.6127,3.681211
1158,kappa,60.43419,3.614051
1158,kappa,62.0718,3.49651
1158,kappa,63.70405,3.395748
1158,kappa,64.52554,3.328588
1158,kappa,67.75781,3.227736
1158,kappa,70.1847,3.143707
1158,kappa,73.40624,3.076413
1158,kappa,73.42771,3.009298
1158,kappa,75.8546,2.925269
1158,kappa,79.07077,2.874754
1158,kappa,83.11379,2.7403
1158,kappa,86.34606,2.639448
1158,kappa,88.75685,2.605756
1158,kappa,92.76766,2.571974
1158,kappa,96.0053,2.454344
1158,kappa,96.82142,2.403962
1158,kappa,102.4323,2.370092
1158,kappa,106.4592,2.285974
1158,kappa,108.8753,2.235503
1158,kappa,116.0808,2.218322
1158,kappa,120.0863,2.201319
1158,kappa,124.0971,2.167538
1158,kappa,128.1294,2.066641
1158,kappa,131.3294,2.066462
1158,kappa,138.5457,2.015723
1158,kappa,144.9511,1.998586
1158,kappa,150.5727,1.931158
1158,kappa,153.7781,1.9142
1158,kappa,159.3997,1.846771
1158,kappa,165.7998,1.846413
1158,kappa,169.8106,1.812632
1158,kappa,174.6107,1.812364
1158,kappa,177.8162,1.795406
1158,kappa,183.4216,1.778314
1158,kappa,189.8378,1.727619
1158,kappa,199.438,1.727082
1158,kappa,206.6328,1.743458
1158,kappa,213.0597,1.659206
1158,kappa,217.8598,1.658938
1158,kappa,225.8653,1.641712
1158,kappa,231.4762,1.607841
1158,kappa,241.0764,1.607304
1158,kappa,246.6818,1.590212
1158,kappa,239.4817,1.590615
1158,kappa,253.0873,1.573075
1158,kappa,258.7035,1.522425
1158,kappa,261.1036,1.522291
1158,kappa,265.1036,1.522068
1158,kappa,269.1037,1.521844
1158,kappa,275.4984,1.538265
1158,kappa,277.0985,1.538175
1158,kappa,283.4986,1.537817
1158,kappa,286.6986,1.537638
1158,kappa,291.5095,1.503812
1158,kappa,296.3096,1.503544
1158,kappa,301.9097,1.50323
1158,kappa,306.7151,1.486183
1158,kappa,314.7153,1.485736
1158,kappa,320.3154,1.485423
1158,kappa,325.9208,1.468331
1158,kappa,331.5209,1.468017
1158,kappa,336.3264,1.45097
1158,kappa,344.3265,1.450523
1158,kappa,350.732,1.433386
1158,kappa,357.9375,1.416204
1158,kappa,361.9268,1.449538
1158,kappa,367.5269,1.449225
1158,kappa,373.9271,1.448867
1158,kappa,376.3271,1.448733
1158,kappa,379.5272,1.448554
1158,kappa,382.7272,1.448375
1158,kappa,386.7273,1.448151
1156,kappa,402.996,3.10832
1156,kappa,395.791,3.1255
1156,kappa,390.185,3.14259
1156,kappa,384.585,3.1429
1156,kappa,378.19,3.12648
1156,kappa,374.196,3.10993
1156,kappa,369.406,3.07664
1156,kappa,364.611,3.06013
1156,kappa,357.411,3.06053
1156,kappa,349.822,3.0274
1156,kappa,342.233,2.99426
1156,kappa,338.238,2.97771
1156,kappa,333.438,2.97798
1156,kappa,326.254,2.92804
1156,kappa,319.854,2.9284
1156,kappa,316.654,2.92858
1156,kappa,310.253,2.92894
1156,kappa,304.653,2.92925
1156,kappa,295.069,2.87945
1156,kappa,298.275,2.86249
1156,kappa,291.875,2.86285
1156,kappa,286.274,2.86317
1156,kappa,275.085,2.83023
1156,kappa,278.285,2.83006
1156,kappa,266.301,2.78039
1156,kappa,259.095,2.79757
1156,kappa,252.701,2.78115
1156,kappa,246.306,2.76473
1156,kappa,240.701,2.78182
1156,kappa,239.917,2.73153
1156,kappa,231.116,2.73202
1156,kappa,226.316,2.73229
1156,kappa,219.916,2.73265
1156,kappa,214.316,2.73296
1156,kappa,207.905,2.76688
1156,kappa,202.316,2.73363
1156,kappa,195.916,2.73399
1156,kappa,186.326,2.70097
