sample_id,tepname,temp,tepvalue
3860,zT,"[297.0297, 322.2772, 350.495, 369.802, 393.5644, 421.7822, 448.5149, 472.2772, 499.0099, 522.7723, 546.5347, 568.8119, 597.0297, 626.7327, 647.5248, 674.2574, 699.505, 723.2673, 748.5149, 776.7327, 797.5248, 824.2574, 843.5644, 871.7822, 898.5149]","[0.2016548, 0.2293325, 0.2639687, 0.3091982, 0.3368933, 0.3785225, 0.4271619, 0.468843, 0.520979, 0.5661566, 0.6288167, 0.6740116, 0.7366198, 0.7852247, 0.8339334, 0.8825729, 0.9487122, 0.9938898, 1.042547, 1.108651, 1.174842, 1.199006, 1.223257, 1.264886, 1.285554]"
3858,zT,"[298.5149, 323.7624, 347.5248, 371.2871, 398.0198, 421.7822, 444.0594, 475.2475, 499.0099, 522.7723, 549.505, 571.7822, 598.5149, 620.7921, 647.5248, 671.2871, 698.0198, 723.2673, 751.4851, 769.3069, 799.0099, 827.2277, 846.5347, 871.7822, 898.5149]","[0.1142249, 0.1314131, 0.1451222, 0.1798103, 0.1899882, 0.2246763, 0.2453957, 0.2765007, 0.3041958, 0.3388839, 0.3805304, 0.4187323, 0.4638752, 0.5055736, 0.5472201, 0.5819082, 0.6375407, 0.6722115, 0.7068476, 0.7451014, 0.8041958, 0.8493215, 0.887558, 0.9327183, 0.9988403]"
3873,zT,"[670.6686, 641.6659, 610.4431, 588.1005, 556.8276, 532.2567, 500.9755, 476.4295, 440.7749, 416.2707, 378.4378, 358.4238, 327.2928, 285.0114, 267.2259, 240.535, 218.2842, 182.6797]","[0.04269663, 0.06067416, 0.0741573, 0.105618, 0.1460674, 0.1775281, 0.2224719, 0.2404494, 0.2404494, 0.2359551, 0.2089888, 0.1865169, 0.1505618, 0.1191011, 0.09662921, 0.06966292, 0.05168539, 0.0247191]"
3874,zT,"[710.5881, 681.577, 654.7943, 614.6078, 592.2736, 552.062, 525.2793, 494.0649, 467.3323, 422.7974, 400.5801, 376.1343, 349.4351, 244.9417, 211.5656, 182.638]","[0.1460674, 0.1685393, 0.1910112, 0.2314607, 0.258427, 0.3123596, 0.3348315, 0.3438202, 0.3393258, 0.3213483, 0.2853933, 0.2494382, 0.2269663, 0.09662921, 0.06966292, 0.04719101]"
3875,zT,"[717.0313, 692.4687, 663.4159, 632.168, 603.1319, 565.2155, 534.0177, 502.8366, 476.1207, 447.2181, 409.3936, 387.2012, 293.8333, 256.0337, 322.7192, 351.6218, 244.925, 218.2342, 187.0948, 149.2619]","[0.2764045, 0.3033708, 0.3483146, 0.3752809, 0.411236, 0.4292135, 0.4292135, 0.4202247, 0.4067416, 0.3707865, 0.3393258, 0.2898876, 0.1685393, 0.1235955, 0.2134831, 0.2494382, 0.105618, 0.07865169, 0.04719101, 0.02022472]"
3876,zT,"[694.7472, 672.413, 638.92, 612.1457, 583.1262, 549.7001, 516.2739, 487.3212, 453.9451, 431.7027, 405.0285, 373.9059, 342.7665, 311.6439, 280.4962, 247.1284, 222.6743, 195.9751, 164.8107, 126.9694]","[0.2764045, 0.3033708, 0.3393258, 0.3573034, 0.3842697, 0.3842697, 0.3842697, 0.3752809, 0.3483146, 0.3258427, 0.2898876, 0.2494382, 0.2179775, 0.1775281, 0.1505618, 0.1191011, 0.08764045, 0.06516854, 0.04719101, 0.0247191]"
3877,zT,"[849.7261, 816.2916, 776.1885, 738.3473, 711.6397, 669.3249, 635.9655, 591.5224, 555.9763, 520.4219, 493.8061, 449.3714, 407.1484, 378.2792, 347.19]","[0.8202247, 0.8247191, 0.8202247, 0.7977528, 0.7797753, 0.7662921, 0.7303371, 0.6629213, 0.6044944, 0.5505618, 0.4831461, 0.411236, 0.3483146, 0.294382, 0.2359551]"
3878,zT,"[843.333, 816.4085, 789.4839, 771.5231, 742.4786, 713.4341, 688.9466, 664.5259, 626.7597, 597.9489, 573.5533, 549.1659, 524.7452, 498.1127, 471.4552, 447.0095, 413.6668, 391.5162, 367.0537, 335.9561]","[0.6629213, 0.7617978, 0.8606742, 0.9325843, 0.9730337, 1.013483, 1, 0.9505618, 0.8876404, 0.8022472, 0.7393258, 0.6719101, 0.6224719, 0.5640449, 0.5191011, 0.4831461, 0.4382022, 0.3662921, 0.3393258, 0.2853933]"
3879,zT,"[386.9091, 404.678, 426.8703, 451.266, 502.3359, 528.9767, 564.5311, 582.2666, 640.1135, 688.9883, 711.2224, 744.5651]","[0.447191, 0.4786517, 0.5280899, 0.5910112, 0.6898876, 0.7438202, 0.7977528, 0.847191, 0.8966292, 0.9775281, 1.004494, 1.049438]"
3880,zT,"[634.989, 604.1084, 573.1443, 539.9184, 511.1827, 484.6171, 446.8759, 413.6083, 382.5274, 346.998, 320.3322, 284.7777, 253.6551, 220.3124, 184.7329, 155.8303, 124.7076, 93.55993, 53.45686, 35.6379]","[1.25618, 1.085393, 0.9595506, 0.8516854, 0.7258427, 0.6314607, 0.5550562, 0.4696629, 0.4067416, 0.3393258, 0.2988764, 0.2449438, 0.2044944, 0.1595506, 0.1191011, 0.08314607, 0.04269663, 0.01573034, 0.01123596, 0.006741573]"
3881,zT,"[384.6724, 413.5666, 429.0987, 451.266, 502.3359, 526.7316, 557.8292, 586.7151, 668.7991, 695.6569, 722.3311, 742.3367]","[0.4516854, 0.4921348, 0.5280899, 0.5910112, 0.6898876, 0.752809, 0.8067416, 0.8516854, 1.049438, 0.9865169, 1.022472, 1.049438]"
3883,zT,"[508.9005, 503.6649, 498.4293, 490.0524, 485.8639, 480.6283, 473.2984, 470.1571, 463.8743, 460.733, 456.5445, 452.356, 450.2618, 443.9791, 440.8377, 437.6963, 432.4607, 426.178, 421.9895, 415.7068, 411.5183, 404.1885, 397.9058, 390.5759, 387.4346, 379.0576, 371.7277, 362.3037, 353.9267, 345.5497, 338.2199, 332.9843, 326.7016, 317.2775, 312.0419, 305.7592, 300.5236, 294.2408, 287.9581, 278.534, 271.2042, 262.8272, 253.4031, 249.2147, 242.9319, 232.4607, 223.0366, 215.7068, 208.377, 201.0471, 193.7173, 186.3874, 178.0105, 173.822, 167.5393, 161.2565, 151.8325, 142.4084, 128.7958, 123.5602, 116.2304, 113.089, 103.6649, 99.47644, 85.86387, 81.67539, 73.29843, 69.10995, 57.59162, 52.35602, 43.97906, 33.50785, 26.17801]","[0.3839251, 0.3714637, 0.3614868, 0.349002, 0.3415173, 0.3389939, 0.3339703, 0.3339469, 0.3314156, 0.3264232, 0.3239075, 0.3139384, 0.3089539, 0.2964847, 0.2914923, 0.281531, 0.2777653, 0.2739917, 0.2689916, 0.2664603, 0.2589756, 0.2502254, 0.2439674, 0.2339748, 0.2289825, 0.2164977, 0.2065052, 0.1940126, 0.1864967, 0.1789808, 0.1714728, 0.1664648, 0.1589646, 0.1514409, 0.1514019, 0.1488706, 0.1463471, 0.1438158, 0.1388, 0.1287919, 0.1187994, 0.1087991, 0.1062443, 0.1012442, 0.09622842, 0.09615037, 0.08365777, 0.07366525, 0.07112614, 0.06361809, 0.06107899, 0.05108647, 0.05102403, 0.04602387, 0.04597704, 0.04096127, 0.03343761, 0.02839843, 0.02829697, 0.023289, 0.02323437, 0.02321095, 0.01817177, 0.01814055, 0.01555462, 0.0155234, 0.01546096, 0.01542974, 0.01037495, 0.01530487, 0.01027349, 0.007710969, 0.007656336]"
3882,zT,"[512.0419, 505.7592, 500.5236, 494.2408, 487.9581, 482.7225, 476.4398, 468.0628, 459.6859, 453.4031, 445.0262, 438.7435, 431.4136, 425.1309, 416.7539, 409.4241, 400, 395.8115, 387.4346, 381.1518, 373.822, 365.445, 358.1152, 352.8796, 346.5969, 340.3141, 335.0785, 326.7016, 316.2304, 309.9476, 302.6178, 296.3351, 289.0052, 279.5812, 268.0628, 258.6387, 251.3089, 247.1204, 240.8377, 236.6492, 229.3194, 220.9424, 215.7068, 205.2356, 201.0471, 194.7644, 184.2932, 179.0576, 173.822, 167.5393, 161.2565, 148.6911, 138.2199, 131.9372, 125.6545, 119.3717, 115.1832, 106.8063, 103.6649, 98.42932, 90.05236, 77.48691, 69.10995, 60.73298, 54.45026, 43.97906, 39.79058, 31.41361, 24.08377]","[0.3118988, 0.3093675, 0.306844, 0.3018282, 0.2992969, 0.294289, 0.2867887, 0.2817573, 0.2742415, 0.2667412, 0.2567409, 0.2467562, 0.2467016, 0.2441703, 0.2416234, 0.2365998, 0.2265917, 0.219107, 0.2115912, 0.2065754, 0.1990673, 0.1915515, 0.1865279, 0.18152, 0.1765042, 0.1690039, 0.1615115, 0.1539956, 0.1414952, 0.1315105, 0.1264869, 0.1165022, 0.1114787, 0.1064395, 0.09393125, 0.08889207, 0.08635296, 0.08383727, 0.0788215, 0.07382134, 0.06879776, 0.06376638, 0.06124289, 0.05122695, 0.05119573, 0.04617996, 0.04113297, 0.03860948, 0.03360151, 0.03107021, 0.03102338, 0.02596078, 0.02091379, 0.02086696, 0.02082014, 0.02077331, 0.01577315, 0.01819518, 0.01568729, 0.01564827, 0.01061689, 0.008038763, 0.005491854, 0.005429417, 0.007867061, 0.007789015, 0.007757796, 0.00769536, 0.005156255]"
3884,zT,"[4.188482, 9.424084, 16.75393, 21.98953, 28.27225, 35.60209, 42.93194, 49.21466, 58.63874, 67.01571, 74.34555, 81.67539, 90.05236, 98.42932, 107.8534, 115.1832, 123.5602, 130.8901, 136.1257, 144.5026, 150.7853, 158.1152, 164.3979, 170.6806, 180.1047, 189.5288, 196.8586, 207.3298, 215.7068, 221.9895, 232.4607, 242.9319, 251.3089, 258.6387, 264.9215, 271.2042, 278.534, 286.911, 297.3822, 301.5707, 309.9476, 314.1361, 322.5131, 331.9372, 338.2199, 347.644, 351.8325, 356.0209, 364.3979, 375.9162, 386.3874, 397.9058, 406.2827, 412.5654, 423.0366, 433.5079, 439.7906, 447.1204, 452.356, 456.5445, 461.7801, 467.0157, 474.3455, 481.6754, 489.0052, 496.3351, 501.5707, 506.8063]","[0.002523495, 0.002562518, 0.002617151, 0.005140646, 0.007671946, 0.01021105, 0.01275015, 0.01279698, 0.01286722, 0.01044519, 0.01049982, 0.01055445, 0.01061689, 0.01564827, 0.01944522, 0.02074209, 0.02080453, 0.0258281, 0.02586713, 0.02841404, 0.03342981, 0.03596891, 0.03601574, 0.04103151, 0.04358622, 0.04614094, 0.05116451, 0.05869598, 0.06124289, 0.06377419, 0.07130565, 0.07386817, 0.08386849, 0.0864076, 0.09390784, 0.09892361, 0.09649377, 0.1040096, 0.1065721, 0.1115723, 0.1215726, 0.1216039, 0.1166973, 0.1192521, 0.1267523, 0.1367604, 0.1392761, 0.1467608, 0.1567611, 0.1543625, 0.156925, 0.1669487, 0.1719801, 0.1769959, 0.1820429, 0.1870899, 0.1896212, 0.1971292, 0.2021372, 0.2071373, 0.2121453, 0.2171533, 0.2246613, 0.2321694, 0.2421619, 0.2372476, 0.2372866, 0.2348411]"
3888,zT,"[509.8547, 505.455, 499.9657, 495.5661, 491.1595, 485.6771, 481.2774, 475.7812, 470.2851, 465.8649, 460.3618, 451.5488, 446.0424, 440.5428, 436.1362, 431.7297, 425.1234, 420.71, 416.3035, 410.8004, 405.3043, 400.9046, 394.312, 389.9054, 384.9609, 380.0027, 374.5066, 370.1069, 365.7072, 361.3076, 355.8114, 350.3221, 345.9156, 341.5159, 334.9232, 330.5167, 326.1239, 319.5381, 316.2418, 310.7525, 304.1667, 299.7327, 295.3331, 289.8369, 285.4441, 279.9479, 275.5482, 268.9556, 264.5559, 260.1563, 254.6738, 250.2741, 244.7711, 239.2818, 235.9923, 231.5858, 225, 221.7037, 215.111, 209.608, 205.222, 200.8224, 194.2297, 189.2989, 184.3613, 179.9616, 174.4655, 170.0726, 165.6867, 159.094, 154.7012, 150.3152, 144.8191, 139.3366, 133.8473, 129.4613, 125.0685, 118.4896]","[0.484375, 0.478125, 0.475, 0.46875, 0.459375, 0.459375, 0.453125, 0.446875, 0.440625, 0.425, 0.415625, 0.396875, 0.3859375, 0.378125, 0.36875, 0.359375, 0.346875, 0.334375, 0.325, 0.315625, 0.309375, 0.303125, 0.296875, 0.2875, 0.2828125, 0.271875, 0.265625, 0.259375, 0.253125, 0.246875, 0.240625, 0.2375, 0.228125, 0.221875, 0.215625, 0.20625, 0.203125, 0.2, 0.196875, 0.19375, 0.190625, 0.16875, 0.1625, 0.15625, 0.153125, 0.146875, 0.140625, 0.134375, 0.128125, 0.121875, 0.121875, 0.115625, 0.10625, 0.103125, 0.103125, 0.09375, 0.090625, 0.0875, 0.08125, 0.071875, 0.071875, 0.065625, 0.059375, 0.0609375, 0.059375, 0.053125, 0.046875, 0.04375, 0.04375, 0.0375, 0.034375, 0.034375, 0.028125, 0.028125, 0.025, 0.025, 0.021875, 0.021875]"
3887,zT,"[508.813, 508.7925, 503.2826, 497.7796, 490.0836, 488.9803, 484.5806, 480.1809, 474.6985, 471.3816, 468.0784, 462.5617, 458.162, 452.659, 450.4523, 444.9287, 441.6187, 436.1157, 429.5025, 424.0132, 421.8133, 415.2001, 409.6902, 405.2837, 400.8772, 394.2777, 389.8849, 384.3819, 378.8925, 374.4997, 370.0932, 365.6935, 361.2939, 354.6944, 351.3912, 345.9019, 339.3092, 336.0197, 330.5236, 323.9309, 319.5313, 315.1247, 309.6217, 304.1324, 300.8361, 295.3947, 292.0984, 284.4093, 280.0164, 275.0685, 269.5689, 264.6107, 260.2179, 254.7149, 249.2187, 245.9156, 240.4194, 236.0197, 230.5236, 225.0274, 220.6346, 215.1316, 211.8421, 204.1461, 198.6499, 194.2571, 189.8575, 185.4646, 179.9753, 176.6721, 170.0932, 164.597, 160.2042, 154.7081, 144.8191, 140.4331, 134.9438, 129.4545, 123.972, 119.5724, 151.398]","[0.509375, 0.5, 0.4875, 0.478125, 0.46875, 0.465625, 0.459375, 0.453125, 0.453125, 0.440625, 0.434375, 0.41875, 0.4125, 0.403125, 0.396875, 0.378125, 0.36875, 0.359375, 0.34375, 0.340625, 0.3375, 0.321875, 0.309375, 0.3, 0.290625, 0.28125, 0.278125, 0.26875, 0.265625, 0.2625, 0.253125, 0.246875, 0.240625, 0.23125, 0.225, 0.221875, 0.215625, 0.215625, 0.209375, 0.203125, 0.196875, 0.1875, 0.178125, 0.175, 0.171875, 0.190625, 0.1875, 0.18125, 0.178125, 0.171875, 0.1640625, 0.153125, 0.15, 0.140625, 0.134375, 0.128125, 0.121875, 0.115625, 0.109375, 0.103125, 0.1, 0.090625, 0.090625, 0.08125, 0.075, 0.071875, 0.065625, 0.0625, 0.059375, 0.053125, 0.053125, 0.046875, 0.04375, 0.0375, 0.028125, 0.028125, 0.025, 0.021875, 0.021875, 0.015625, 0.028125]"
3883,zT,"[509.6286, 504.1255, 499.7122, 495.3125, 490.9128, 487.6096, 482.1203, 475.5345, 468.9419, 466.7421, 462.3492, 453.5636, 452.4671, 450.2536, 445.847, 440.3372, 437.034, 429.3517, 424.9589, 418.3662, 412.8769, 409.5737, 399.6848, 394.1886, 387.5891, 385.3755, 378.7829, 374.3832, 368.8871, 365.5839, 361.1842, 351.3089, 342.5164, 334.8204, 328.2278, 321.642, 315.0493, 305.1535, 301.8777, 295.2988, 287.6096, 282.1135, 274.438, 3.323739, 8.799342, 15.37829, 19.76425, 24.15022, 29.63268, 36.21162, 40.60444, 46.0869, 50.47971, 55.96217, 60.34814, 65.83059, 72.40954, 77.892, 83.3813, 87.77412, 96.55291, 104.2352, 110.821, 117.4068, 120.6963, 131.668, 139.3572, 144.8396, 151.4254, 156.9216, 164.597, 170.0863, 175.5757, 181.065, 187.6508, 192.0367, 199.7259, 208.5149, 218.4005, 223.8898, 229.386, 237.0683, 243.6678, 248.0537, 260.1288, 263.4183, 266.7215]","[0.38125, 0.371875, 0.359375, 0.353125, 0.346875, 0.340625, 0.3375, 0.334375, 0.328125, 0.325, 0.321875, 0.315625, 0.315625, 0.30625, 0.296875, 0.284375, 0.278125, 0.275, 0.271875, 0.265625, 0.2625, 0.25625, 0.246875, 0.240625, 0.23125, 0.221875, 0.215625, 0.209375, 0.203125, 0.196875, 0.190625, 0.1875, 0.178125, 0.16875, 0.1625, 0.159375, 0.153125, 0.140625, 0.146875, 0.146875, 0.140625, 0.134375, 0.134375, 0.00625, 0.003125, 0.003125, 0.003125, 0.003125, 0.003125, 0.003125, 0.00625, 0.00625, 0.009375, 0.009375, 0.009375, 0.009375, 0.009375, 0.009375, 0.0125, 0.015625, 0.01875, 0.021875, 0.025, 0.028125, 0.028125, 0.03125, 0.0375, 0.0375, 0.040625, 0.046875, 0.046875, 0.05, 0.053125, 0.05625, 0.059375, 0.059375, 0.065625, 0.0734375, 0.08125, 0.084375, 0.090625, 0.09375, 0.103125, 0.103125, 0.109375, 0.109375, 0.115625]"
3886,zT,"[119.5998, 127.2821, 132.7714, 137.1573, 143.75, 148.1428, 154.7286, 162.4109, 167.9002, 176.6859, 185.4715, 195.3536, 199.7396, 207.4287, 216.2144, 225, 231.5927, 240.3783, 245.8745, 254.6532, 259.6012, 264.5422, 268.935, 273.3279, 279.9068, 284.3065, 288.6924, 294.1886, 300.7744, 305.1329, 309.5258, 315.0219, 320.5112, 324.8972, 329.2832, 335.3242, 345.7648, 341.3651, 350.1576, 354.5573, 360.0466, 364.4463, 369.9424, 374.3284, 379.8177, 385.3139, 389.7067, 394.1064, 399.5888, 405.0781, 409.4709, 414.9671, 420.4564, 424.8424, 429.2352, 434.7177, 440.207, 445.6963, 451.1787, 454.4751, 458.861, 464.9054, 470.9361, 476.4254, 480.8183, 485.2042, 489.597, 495.0863, 500.5757, 504.9685, 510.4509, 514.8369, 518.1332]","[0.028125, 0.03125, 0.034375, 0.034375, 0.040625, 0.04375, 0.046875, 0.05, 0.053125, 0.059375, 0.065625, 0.071875, 0.071875, 0.078125, 0.084375, 0.090625, 0.096875, 0.103125, 0.109375, 0.1125, 0.11875, 0.121875, 0.125, 0.128125, 0.128125, 0.134375, 0.134375, 0.140625, 0.14375, 0.13125, 0.134375, 0.140625, 0.14375, 0.14375, 0.14375, 0.1484375, 0.159375, 0.153125, 0.1625, 0.16875, 0.171875, 0.178125, 0.184375, 0.184375, 0.1875, 0.19375, 0.196875, 0.203125, 0.203125, 0.20625, 0.209375, 0.215625, 0.21875, 0.21875, 0.221875, 0.221875, 0.225, 0.228125, 0.228125, 0.23125, 0.23125, 0.2375, 0.2375, 0.240625, 0.24375, 0.24375, 0.246875, 0.25, 0.253125, 0.25625, 0.25625, 0.25625, 0.259375]"
3885,zT,"[120.6414, 127.2204, 135.9923, 143.6815, 150.2604, 154.6395, 165.6113, 172.1902, 177.6727, 185.3413, 191.9202, 197.4095, 203.9885, 209.4709, 216.0567, 221.5392, 230.3043, 237.9866, 244.5655, 251.1445, 255.5304, 259.9164, 268.6883, 273.0811, 280.7566, 289.5285, 299.3969, 305.9827, 320.2508, 315.8649, 323.5403, 327.9263, 334.5052, 341.0842, 347.6631, 353.1524, 356.4419, 363.0208, 371.7928, 378.3717, 384.9507, 390.4331, 399.2119, 406.8942, 413.4731, 417.8591, 425.5345, 431.017, 437.5959, 441.9819, 452.9537, 458.4361, 465.0082, 470.4907, 475.9731, 479.2626, 482.5452, 491.3172, 495.6963, 503.3717, 508.8542, 516.5296, 520.9156, 523.1086]","[0.003125, 0.003125, 0.003125, 0.009375, 0.009375, 0.00625, 0.009375, 0.009375, 0.009375, 0.00625, 0.00625, 0.009375, 0.009375, 0.009375, 0.0125, 0.0125, 0.009375, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.015625, 0.015625, 0.015625, 0.015625, 0.01875, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.028125, 0.028125, 0.028125, 0.028125, 0.028125, 0.028125, 0.028125, 0.03125, 0.034375, 0.034375, 0.034375, 0.034375, 0.034375, 0.034375, 0.034375, 0.0375, 0.0375, 0.034375, 0.034375, 0.034375, 0.034375, 0.03125, 0.03125, 0.028125, 0.028125, 0.028125, 0.028125, 0.028125, 0.028125]"
3887,zT,"[121.8182, 130.9091, 145.4545, 154.5455, 165.4545, 174.5455, 183.6364, 190.9091, 196.3636, 207.2727, 220, 230.9091, 240, 252.7273, 261.8182, 272.7273, 280, 285.4545, 292.7273, 296.3636, 300, 312.7273, 318.1818, 329.0909, 336.3636, 350.9091, 360, 367.2727, 376.3636, 389.0909, 405.4545, 409.0909, 418.1818, 429.0909, 440, 447.2727, 452.7273, 463.6364, 474.5455, 481.8182, 489.0909, 501.8182, 510.9091, 516.3636, 523.6364, 525.4545, 538.1818, 543.6364, 549.0909, 561.8182, 570.9091, 576.3636, 587.2727, 594.5455, 600, 609.0909, 616.3636, 621.8182, 630.9091, 645.4545, 649.0909, 660, 665.4545, 678.1818, 685.4545, 696.3636, 709.0909, 723.6364, 729.0909, 738.1818, 749.0909, 758.1818, 772.7273]","[0.01810008, 0.0251385, 0.03220416, 0.03924258, 0.04629007, 0.05332849, 0.06386341, 0.06739624, 0.077913, 0.088457, 0.09901008, 0.1095541, 0.1235855, 0.1376351, 0.1516665, 0.1727, 0.1797294, 0.1867496, 0.1937789, 0.1798111, 0.1693398, 0.1833893, 0.1939061, 0.2079466, 0.2149759, 0.2290346, 0.243066, 0.2570884, 0.2676233, 0.2781764, 0.2957406, 0.3167378, 0.3272727, 0.3518027, 0.3693398, 0.3903551, 0.4043684, 0.4358914, 0.4534284, 0.4674507, 0.4814731, 0.4990192, 0.5165471, 0.5305603, 0.5445827, 0.5515848, 0.5656344, 0.5796476, 0.5901644, 0.6182, 0.6322314, 0.6427482, 0.6602852, 0.6813005, 0.6918173, 0.7198347, 0.7338571, 0.7408773, 0.7549087, 0.7724639, 0.7759786, 0.7900191, 0.8040323, 0.8250749, 0.8390973, 0.8531378, 0.8601944, 0.874253, 0.8812733, 0.8918082, 0.9023522, 0.9093906, 0.9129598]"
3889,zT,"[798.1818, 752.7273, 700, 652.7273, 598.1818, 550.9091, 500, 452.7273, 400, 350.9091, 300]","[0.3501499, 0.3674053, 0.3776315, 0.3494233, 0.3071928, 0.2719916, 0.2227863, 0.1805921, 0.1418672, 0.1101535, 0.08192716]"
3890,zT,"[298.1818, 347.2727, 400, 445.4545, 496.3636, 547.2727, 594.5455, 649.0909, 691.8182, 745.4545, 798.1818]","[0.1483516, 0.2150304, 0.2992099, 0.369367, 0.4570339, 0.5551903, 0.663818, 0.7899646, 0.9300381, 1.059677, 1.003996]"
3891,zT,"[298.5163, 328.1899, 356.3798, 381.6024, 412.7596, 437.9822, 464.6884, 491.3947, 516.6172, 547.7745, 575.9644, 601.1869, 630.8605, 657.5668, 684.273, 713.9466, 742.1365, 764.3917, 794.0653, 820.7715, 850.4451]","[0.000308297, 0.013488, 0.02341131, 0.01383483, 0.001050137, 0.00121392, 0.01437435, 0.0470153, 0.07639986, 0.11881, 0.1449671, 0.1581178, 0.1550638, 0.1390034, 0.1196963, 0.1036552, 0.09085129, 0.06826853, 0.05222745, 0.03941385, 0.02337277]"
3892,zT,"[300, 325.2226, 354.8961, 381.6024, 412.7596, 435.0148, 463.2047, 489.911, 516.6172, 547.7745, 572.997, 598.2196, 626.4095, 657.5668, 684.273, 709.4955, 740.6528, 768.8427, 792.5816, 820.7715, 844.5104]","[0.0717465, 0.09139081, 0.111064, 0.1372115, 0.1731281, 0.2024934, 0.2383907, 0.2905122, 0.3523739, 0.3980308, 0.4436491, 0.4373194, 0.4147751, 0.3954969, 0.3729431, 0.3406393, 0.3083741, 0.2760896, 0.247023, 0.2147385, 0.1856719]"
3893,zT,"[295.549, 325.2226, 354.8961, 380.1187, 409.7923, 437.9822, 461.7211, 491.3947, 521.0682, 544.8071, 575.9644, 604.1543, 627.8932, 654.5994, 684.273, 712.4629, 739.1691, 765.8754, 794.0653, 822.2552, 847.4777]","[0.06847085, 0.08165055, 0.08508998, 0.1047343, 0.117914, 0.1278373, 0.1377317, 0.1541582, 0.1770781, 0.1837258, 0.2066554, 0.2230722, 0.2394601, 0.2623608, 0.2755405, 0.2952041, 0.314858, 0.3280184, 0.3444352, 0.3511118, 0.3610158]"
3894,zT,"[302.9674, 331.1573, 350.4451, 381.6024, 408.3086, 435.0148, 464.6884, 489.911, 522.5519, 544.8071, 574.4807, 601.1869, 627.8932, 656.0831, 685.7567, 710.9792, 743.6202, 764.3917, 794.0653, 826.7062, 850.4451]","[0.1237138, 0.1368839, 0.1564897, 0.1794192, 0.2023199, 0.2219739, 0.2481406, 0.2710316, 0.3037111, 0.3265829, 0.3592431, 0.3853906, 0.4212783, 0.4506821, 0.4865891, 0.5224671, 0.5681336, 0.6072296, 0.6431365, 0.6920498, 0.7376585]"
3900,zT,"[801.1721, 698.5811, 601.3404, 501.3348, 401.3852, 300.1851]","[0.4934664, 0.4821401, 0.3243318, 0.2019696, 0.1032292, 0.07772307]"
3901,zT,"[298.7494, 498.4802, 601.3067, 401.4694, 699.8991, 801.0936]","[0.07300544, 0.1996209, 0.3101587, 0.1386619, 0.437252, 0.4603959]"
3902,zT,"[298.755, 401.4974, 498.5755, 599.9607, 702.8265, 801.2058]","[0.07536762, 0.1504728, 0.2397779, 0.3432359, 0.470309, 0.5076395]"
3903,zT,"[298.7606, 401.3796, 497.0949, 601.4301, 701.5983, 801.3179]","[0.0777298, 0.100867, 0.2161629, 0.3621266, 0.552992, 0.5548831]"
3904,zT,"[301.761, 401.6432, 501.503, 600.0617, 698.7662, 798.4634]","[0.1414951, 0.2118894, 0.272835, 0.3857551, 0.560092, 0.5525344]"
3905,zT,"[300.3141, 398.7213, 498.654, 602.9836, 703.1069, 801.4245]","[0.1320532, 0.1811945, 0.2728484, 0.41645, 0.5884179, 0.5997645]"
3906,zT,"[301.531, 401.3908, 495.519, 599.7252, 698.3568, 800.9141]","[0.04464584, 0.1055914, 0.1523908, 0.2440245, 0.387653, 0.3848062]"
3907,zT,"[301.5254, 398.4577, 498.239, 596.6407, 700.8637, 800.5664]","[0.04228366, 0.07017217, 0.09804722, 0.1448264, 0.2435466, 0.2383512]"
3908,zT,"[802.462, 699.8149, 604.0267, 498.3792, 398.5699, 302.9836]","[0.4367674, 0.4018193, 0.2558152, 0.1571017, 0.1174157, 0.05645]"
3909,zT,"[298.213, 347.6365, 397.0412, 446.3988, 495.747, 543.6093, 594.4059, 643.7729, 693.187, 742.7045, 792.3161, 844.9561]","[0.0872637, 0.1254632, 0.1688242, 0.2250889, 0.2839343, 0.350537, 0.4119482, 0.4656321, 0.5064124, 0.5188044, 0.5053891, 0.4609747]"
3910,zT,"[292.2597, 350.3734, 393.9187, 446.1919, 495.5119, 544.8319, 595.5909, 644.9297, 692.8108, 742.206, 794.5545, 845.511]","[0.1208735, 0.1744672, 0.2256306, 0.2818652, 0.3484529, 0.4150405, 0.4867746, 0.5482008, 0.609642, 0.6555838, 0.6911724, 0.7087109]"
3911,zT,"[845.2382, 795.8336, 744.9899, 695.6323, 643.4061, 595.5533, 549.1677, 501.2584, 449.0134, 398.1886, 347.4014, 298.0061]","[0.7835525, 0.7401915, 0.6916841, 0.6354194, 0.5662811, 0.4970976, 0.4253184, 0.3716194, 0.3076425, 0.2539736, 0.1899818, 0.14404]"
3912,zT,"[297.818, 344.3071, 395.1602, 444.5178, 490.9787, 544.672, 591.0765, 640.3871, 692.5663, 747.6798, 791.131, 847.74]","[0.1956549, 0.239046, 0.2849726, 0.3412373, 0.3923706, 0.4589132, 0.5255309, 0.5946993, 0.6767413, 0.7535918, 0.8305626, 0.897075]"
3913,zT,"[296.8493, 347.7494, 397.154, 446.5587, 494.4586, 545.2458, 596.0047, 643.8294, 696.0273, 743.8895, 791.8176, 848.577]","[0.06147132, 0.09449429, 0.1378553, 0.1812163, 0.237496, 0.3014879, 0.373222, 0.4501477, 0.5270282, 0.5936309, 0.6421684, 0.667389]"
